geometry,start_time,map_identifier,banks,clinics,dentists,hospitals,supermarket,STATE,COUNTY,TRACT,BLKGRP,NAME,B02001_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B25044_001E,Tot Pop,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone alone,% Native Hawaiian and Other Pacific Islander alone,cars per capita
"POLYGON ((-89.3680729996757 43.25055600013584, -89.3678330003745 43.25001399980348, -89.3676419996805 43.24803600006933, -89.36481600040796 43.24483200003137, -89.36285999972516 43.24176099974537, -89.35660499985912 43.24209799994747, -89.35813600039447 43.24340600031041, -89.35105899982263 43.24485799980267, -89.34721699967557 43.24704500001204, -89.34474600023027 43.24936500007399, -89.34114199973457 43.25019900014042, -89.34119699998615 43.25082800022338, -89.34120500038208 43.25097900020951, -89.34135799964464 43.25267200030532, -89.35600300015967 43.25269599987445, -89.36280199999884 43.25282900001429, -89.36477799987482 43.25247599987146, -89.36595700005766 43.25182299989315, -89.36767299964264 43.25070700014201, -89.3680729996757 43.25055600013584))",0:0:00,search-result-0-0!20,0.0,0.0,0.0,0.0,0.0,55.0,25.0,13302.0,2.0,"Block Group 2, Census Tract 133.02, Dane County, Wisconsin",3113.0,2895.0,0.0,50.0,86.0,0.0,1109.0,3113.0,0.9299710889816896,0.0,0.0160616768390619,0.0276260841631866,0.0,0.3562479922903951
"POLYGON ((-89.35146300005368 43.09280800011719, -89.35105600034791 43.09029899994955, -89.34975599979121 43.08854599995539, -89.34824600007059 43.08906799979152, -89.34462400003156 43.08977199988198, -89.34144700023143 43.0897410000455, -89.33718699960959 43.0904749999816, -89.33429000019196 43.08984499973118, -89.33403599974874 43.09105199983095, -89.341058000069 43.09384500011848, -89.34596499969778 43.0939219998775, -89.34950899991902 43.09318399970375, -89.35079400040709 43.09295099985859, -89.35146300005368 43.09280800011719))",0:0:00,search-result-0-0!21,0.0,0.0,0.0,0.0,0.0,55.0,25.0,2000.0,3.0,"Block Group 3, Census Tract 20, Dane County, Wisconsin",1546.0,1424.0,0.0,0.0,47.0,0.0,744.0,1546.0,0.9210866752910736,0.0,0.0,0.0304010349288486,0.0,0.48124191461837
"POLYGON ((-89.35152900017592 43.05940400007922, -89.35123299989991 43.05757299986635, -89.34958300043719 43.0562879998368, -89.3460579995842 43.06029300026055, -89.34470000019952 43.05962899995544, -89.34261899984325 43.06204999967812, -89.3412270001234 43.06136300026672, -89.33937599992089 43.06287199982904, -89.33802500020892 43.06239499979488, -89.33350900039237 43.06230699987157, -89.3331319999255 43.0705420000313, -89.33278200012114 43.07099400006864, -89.32980799981229 43.07425999999609, -89.33294399960452 43.07239699972538, -89.33436100033707 43.07254500018971, -89.33712200021058 43.07185800027203, -89.33991499987116 43.07184199972275, -89.34128200037497 43.07074900000914, -89.34325999990077 43.06811000013011, -89.34715899994924 43.06626400015959, -89.34888899977791 43.06498999991568, -89.35152900017592 43.05940400007922))",0:0:00,search-result-0-0!22,0.0,0.0,0.0,0.0,0.0,55.0,25.0,10300.0,2.0,"Block Group 2, Census Tract 103, Dane County, Wisconsin",1840.0,1749.0,0.0,0.0,32.0,0.0,727.0,1840.0,0.9505434782608696,0.0,0.0,0.017391304347826,0.0,0.3951086956521739
"POLYGON ((-89.36262299989869 43.22899600027656, -89.362616000226 43.22851199981216, -89.36247200028596 43.22063199971882, -89.36234099986639 43.21805700012892, -89.36220299977413 43.21421499981492, -89.3612360002017 43.21541199969393, -89.36021799967733 43.21611199989177, -89.34825399956819 43.21636799982414, -89.32330400042422 43.21641099970992, -89.32354100025067 43.22366200029323, -89.34024999960691 43.22363799975911, -89.34349599990232 43.22364999970005, -89.34346400011526 43.22259699981979, -89.34519399994394 43.22278400007862, -89.34609399956922 43.2227320000152, -89.34778300028832 43.22230999977363, -89.34775300015109 43.22257999982736, -89.34688799978758 43.22363499977349, -89.34812200022202 43.2253870002724, -89.3468669998712 43.22627900007226, -89.34868000043885 43.22781499971667, -89.34741599986721 43.22937600029559, -89.34811999967388 43.23091399997402, -89.34849899979059 43.2314790000619, -89.35155400029028 43.23358800021406, -89.35567599992153 43.23341399975465, -89.35732499955934 43.23252299971638, -89.35753200014689 43.23046700017381, -89.3610460002309 43.22823799995248, -89.36262299989869 43.22899600027656))",0:0:00,search-result-0-0!23,0.0,0.0,0.0,0.0,0.0,55.0,25.0,13200.0,3.0,"Block Group 3, Census Tract 132, Dane County, Wisconsin",2028.0,1800.0,0.0,0.0,139.0,0.0,848.0,2028.0,0.8875739644970414,0.0,0.0,0.0685404339250493,0.0,0.4181459566074951
"POLYGON ((-89.36220299977413 43.21421499981492, -89.36219699992635 43.21388400020346, -89.36195599990192 43.20682200011526, -89.36179000022057 43.19450400026746, -89.34925899967376 43.19459899971612, -89.3462690003697 43.1945259997531, -89.34500700034619 43.19452999989687, -89.34211900025106 43.1945410002909, -89.33987499968818 43.19451299993894, -89.33365699963207 43.1946239999256, -89.32484599993191 43.19463599968196, -89.32316700015686 43.20561199984834, -89.32318600042343 43.20918799993862, -89.32309400036193 43.21641000003265, -89.32330400042422 43.21641099970992, -89.34825399956819 43.21636799982414, -89.36021799967733 43.21611199989177, -89.3612360002017 43.21541199969393, -89.36220299977413 43.21421499981492))",0:0:00,search-result-0-0!24,0.0,0.0,0.0,0.0,0.0,55.0,25.0,13200.0,4.0,"Block Group 4, Census Tract 132, Dane County, Wisconsin",1769.0,1749.0,20.0,0.0,0.0,0.0,680.0,1769.0,0.9886941775014132,0.0113058224985867,0.0,0.0,0.0,0.3843979649519503
"POLYGON ((-89.33268599986165 43.09769100007821, -89.33188400014569 43.09458100013377, -89.33249599989087 43.09319200014443, -89.32515300007859 43.08996800030474, -89.3232120003627 43.09104300000464, -89.32311199990529 43.0935799999267, -89.3233379998611 43.09420200015303, -89.32318800007326 43.09820900013629, -89.31645700000615 43.09829099984249, -89.316502000212 43.09849400000264, -89.31658900025064 43.09889199992077, -89.31672200032001 43.09986500008355, -89.31677699967329 43.10079800002719, -89.31677400019858 43.1013569997907, -89.31669100035789 43.10654299968264, -89.32367400032008 43.10665099968862, -89.32436600043121 43.10591799967735, -89.32567399958715 43.10565899968554, -89.32858199977376 43.10411400020799, -89.33087099964418 43.1002539998324, -89.33153599999113 43.09941799994077, -89.33268599986165 43.09769100007821))",0:0:00,search-result-0-0!25,0.0,0.0,0.0,0.0,0.0,55.0,25.0,2700.0,3.0,"Block Group 3, Census Tract 27, Dane County, Wisconsin",1007.0,960.0,6.0,15.0,0.0,0.0,517.0,1007.0,0.9533267130089376,0.0059582919563058,0.0148957298907646,0.0,0.0,0.5134061569016882
"POLYGON ((-89.33045499971759 43.1131369999037, -89.33052400021286 43.11067000001631, -89.31947200032289 43.11058400009928, -89.31815300039796 43.10987499999928, -89.31768700024263 43.1101250002144, -89.31090599994681 43.11377699969066, -89.31455999977291 43.11377400020627, -89.31511299996686 43.11396699974276, -89.32147400013811 43.11889900023544, -89.32469799979391 43.11683699983787, -89.33045499971759 43.1131369999037))",0:0:00,search-result-0-0!26,0.0,0.0,0.0,0.0,0.0,55.0,25.0,2601.0,1.0,"Block Group 1, Census Tract 26.01, Dane County, Wisconsin",1165.0,887.0,82.0,23.0,43.0,0.0,449.0,1165.0,0.76137339055794,0.0703862660944206,0.0197424892703862,0.0369098712446351,0.0,0.3854077253218884
"POLYGON ((-89.40170500044502 43.15075300031567, -89.40189500041583 43.15064400006288, -89.39941800022443 43.1483680001277, -89.39656699993924 43.1457489996812, -89.38959599967262 43.14578199969712, -89.38665099967608 43.14642799981801, -89.38324200007237 43.14807500002053, -89.38264200002274 43.14801200025241, -89.38201400038405 43.14836599985434, -89.37553799968674 43.14833100030347, -89.36888100013779 43.14829200018112, -89.36646400022086 43.14755400013222, -89.3628709995958 43.14733999977836, -89.36185100031994 43.14724299988882, -89.35997800037612 43.14721600028405, -89.35507900024494 43.14714999981634, -89.35462800015823 43.14703500005262, -89.35384800018356 43.14762100031258, -89.35191400014038 43.14852300013976, -89.34773600043265 43.1502740001721, -89.34237199997106 43.15325900026064, -89.34264200030779 43.15244299972661, -89.33987399986326 43.15340200032607, -89.3396649996259 43.1533109999061, -89.33798099982799 43.15240400026196, -89.33603799956398 43.15047000021255, -89.33517200027389 43.15044400016981, -89.33496600040958 43.15044099986167, -89.33252000018032 43.15011599968858, -89.32838000010742 43.15462400004718, -89.32518400004072 43.15299100022668, -89.32502400020714 43.15298699998253, -89.3250140001614 43.15369100025725, -89.31507399960881 43.1537069997373, -89.31257600039933 43.15372299986851, -89.30832199962531 43.15374999987569, -89.30626000043392 43.15378300015946, -89.30854599993128 43.15901599999687, -89.30956299973242 43.16066399969927, -89.30978600021351 43.16098900013148, -89.312214999826 43.16461400031963, -89.31467100010099 43.16818100008587, -89.32004300006018 43.17530599983728, -89.32811499979354 43.18160599998099, -89.33364999995936 43.18014699980675, -89.3333500003837 43.17866600018752, -89.33435700013911 43.17855100012157, -89.33865700004559 43.18018999967837, -89.3429240003401 43.1795799997489, -89.34669500034207 43.1779019999726, -89.34990999977701 43.17802899969674, -89.35090700038499 43.17716300018024, -89.35224700022631 43.17771900026148, -89.35341299999037 43.1758690002211, -89.35567099989865 43.17601399980171, -89.35592100014391 43.17521099984015, -89.35783199972255 43.17684799996128, -89.36192400011487 43.17610099977788, -89.36191999991692 43.17656500017771, -89.36316600004692 43.1778330002748, -89.36315799965099 43.17973699975369, -89.36667299955991 43.17875700018305, -89.36764099985558 43.17655399981936, -89.37246399981876 43.17211399983763, -89.37308200031006 43.17019900029618, -89.37257699979668 43.17007299979309, -89.37198099994501 43.16742799976922, -89.37250200035193 43.16667599983499, -89.37427499983829 43.16411599973487, -89.37458600018293 43.1625189998674, -89.37942900023762 43.16208700003115, -89.38433300039168 43.15787400014412, -89.3855450001865 43.15493700014676, -89.39122000009439 43.15198500004055, -89.39242000019364 43.15198299988561, -89.39858399982309 43.1520130002372, -89.40170500044502 43.15075300031567))",0:0:00,search-result-0-0!27,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11200.0,4.0,"Block Group 4, Census Tract 112, Dane County, Wisconsin",1769.0,1634.0,13.0,0.0,70.0,0.0,937.0,1769.0,0.9236856981345392,0.0073487846240814,0.0,0.0395703787450537,0.0,0.5296777840587903
"POLYGON ((-89.31677400019858 43.1013569997907, -89.31677699967329 43.10079800002719, -89.31672200032001 43.09986500008355, -89.31658900025064 43.09889199992077, -89.316502000212 43.09849400000264, -89.31645700000615 43.09829099984249, -89.31318099957352 43.0984469998283, -89.30764299993297 43.09868899976827, -89.30160200032716 43.09882500013869, -89.301527999809 43.10349500030308, -89.30064900010012 43.10581399974141, -89.30523500023685 43.10640199988001, -89.31669100035789 43.10654299968264, -89.31677400019858 43.1013569997907))",0:0:00,search-result-0-0!28,0.0,0.0,0.0,0.0,0.0,55.0,25.0,3002.0,2.0,"Block Group 2, Census Tract 30.02, Dane County, Wisconsin",1805.0,1351.0,252.0,0.0,13.0,0.0,738.0,1805.0,0.7484764542936289,0.1396121883656509,0.0,0.0072022160664819,0.0,0.4088642659279778
"POLYGON ((-89.31557900012218 43.13701099979262, -89.31566100013795 43.13589900016151, -89.31277200021792 43.13591600005046, -89.30926599963152 43.13452899993642, -89.30021800010489 43.13554699985639, -89.30088199972863 43.1332969997698, -89.29703399973377 43.13627400023898, -89.29609599957534 43.13702499971686, -89.29907999992993 43.14143799994828, -89.3002249997776 43.14316799967796, -89.30472499970061 43.15019400020228, -89.30601000018868 43.15318199978433, -89.30626000043392 43.15378300015946, -89.30832199962531 43.15374999987569, -89.30538099982674 43.149065999771, -89.30546100019268 43.1454229999367, -89.30549700017768 43.14432200018335, -89.30613800023519 43.14296299976048, -89.31045999988297 43.13980299992001, -89.31557900012218 43.13701099979262))",0:0:00,search-result-0-0!29,0.0,0.0,0.0,0.0,0.0,55.0,25.0,2602.0,1.0,"Block Group 1, Census Tract 26.02, Dane County, Wisconsin",2039.0,1261.0,433.0,0.0,146.0,0.0,1029.0,2039.0,0.6184404119666503,0.2123589995095635,0.0,0.0716037273173124,0.0,0.50465914664051
"POLYGON ((-89.30557699964531 43.08975099984629, -89.30554800023131 43.08415999971535, -89.30305900034435 43.08420900010473, -89.2957759999082 43.08434200021419, -89.29692900015178 43.08608800024904, -89.29738799973609 43.09196299989824, -89.30373399983874 43.09191800011083, -89.30557699964531 43.08975099984629))",0:0:00,search-result-0-0!30,0.0,0.0,0.0,0.0,0.0,55.0,25.0,3001.0,3.0,"Block Group 3, Census Tract 30.01, Dane County, Wisconsin",1073.0,1040.0,14.0,0.0,19.0,0.0,391.0,1073.0,0.9692451071761417,0.0130475302889096,0.0,0.0177073625349487,0.0,0.3643988816402609
"POLYGON ((-89.31558400014507 43.12291599969285, -89.32147400013811 43.11889900023544, -89.31511299996686 43.11396699974276, -89.31455999977291 43.11377400020627, -89.31090599994681 43.11377699969066, -89.31768700024263 43.1101250002144, -89.31691999978842 43.10887500007635, -89.31669100035789 43.10654299968264, -89.30523500023685 43.10640199988001, -89.30064900010012 43.10581399974141, -89.30064400007724 43.10646200004501, -89.29640799974487 43.1065079998038, -89.2964579999736 43.1095750002295, -89.29612300023783 43.11389900001967, -89.29627999969834 43.1158549997995, -89.29773000004286 43.11748500016321, -89.29860899975174 43.1204650002697, -89.29844600044343 43.12055200000712, -89.29062599970683 43.1248669997457, -89.29284500015538 43.13098500031019, -89.29447899972457 43.13444700026535, -89.29609599957534 43.13702499971686, -89.29703399973377 43.13627400023898, -89.30088199972863 43.1332969997698, -89.30245099989881 43.13201499982949, -89.30576800033933 43.1297369997044, -89.31558400014507 43.12291599969285))",0:0:00,search-result-0-0!31,0.0,0.0,0.0,0.0,0.0,55.0,25.0,2603.0,2.0,"Block Group 2, Census Tract 26.03, Dane County, Wisconsin",2343.0,1668.0,562.0,0.0,43.0,0.0,1033.0,2343.0,0.7119078104993598,0.2398634229620145,0.0,0.0183525394793,0.0,0.4408877507469056
"POLYGON ((-89.34777499989241 42.96813199972307, -89.34785500025835 42.960824999722, -89.3179800001456 42.96103799986967, -89.29818799980227 42.96128900029792, -89.28817700000288 42.96143500011525, -89.28800600029864 42.96872600013481, -89.28794400037437 42.97197899991509, -89.28784399991693 42.97235899995357, -89.29501699984991 42.97730000003907, -89.30628300000015 42.98918100010007, -89.30723799987702 42.99065800019226, -89.31663399955816 42.99042900000617, -89.31722799976001 42.98974900028453, -89.31787600038851 42.98342499978746, -89.31852499994362 42.98324000012237, -89.3224519995812 42.98322100015367, -89.33684400037625 42.98289600002173, -89.3371370002792 42.98277399974906, -89.33744100005281 42.9820090000461, -89.337764000093 42.97550999995301, -89.33785100013164 42.96814099984181, -89.34777499989241 42.96813199972307))",0:0:00,search-result-0-0!32,0.0,0.0,0.0,0.0,0.0,55.0,25.0,10600.0,3.0,"Block Group 3, Census Tract 106, Dane County, Wisconsin",820.0,820.0,0.0,0.0,0.0,0.0,344.0,820.0,1.0,0.0,0.0,0.0,0.0,0.4195121951219512
"POLYGON ((-89.29787900000576 43.09293000025693, -89.29738799973609 43.09196299989824, -89.29692900015178 43.08608800024904, -89.2957759999082 43.08434200021419, -89.28975399967065 43.0844119997069, -89.28378099983692 43.0845180003049, -89.28577799962929 43.09147599977078, -89.2907279998141 43.09126700009922, -89.2910729995956 43.09216199975722, -89.29787900000576 43.09293000025693))",0:0:00,search-result-0-0!33,0.0,0.0,0.0,0.0,0.0,55.0,25.0,3001.0,2.0,"Block Group 2, Census Tract 30.01, Dane County, Wisconsin",938.0,876.0,0.0,0.0,52.0,0.0,375.0,938.0,0.9339019189765458,0.0,0.0,0.0554371002132196,0.0,0.3997867803837953
"POLYGON ((-89.28579000022316 43.09905600001777, -89.28577799962929 43.09147599977078, -89.28378099983692 43.0845180003049, -89.26922200043394 43.08482800012217, -89.26825099976523 43.08486500031091, -89.26682200023545 43.08489500012837, -89.26677700002961 43.09219100019359, -89.26675899958794 43.09580000019597, -89.26675799976302 43.09605200018594, -89.26674600006746 43.09950800026714, -89.26680299996886 43.10291800028761, -89.26672799962581 43.10363600024271, -89.2742679999799 43.10385400024525, -89.28562799984145 43.10417899969818, -89.28579000022316 43.09905600001777))",0:0:00,search-result-0-0!34,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11401.0,2.0,"Block Group 2, Census Tract 114.01, Dane County, Wisconsin",4332.0,3528.0,274.0,0.0,386.0,0.0,1725.0,4332.0,0.814404432132964,0.0632502308402585,0.0,0.0891043397968605,0.0,0.3981994459833795
"POLYGON ((-89.26792100005235 43.16088899982982, -89.2649259998271 43.16006500005084, -89.26428099957164 43.15738900017804, -89.25800800016225 43.15671099991825, -89.25004500020884 43.16030700008087, -89.24739899996304 43.15943100002497, -89.24562800012649 43.15989300005332, -89.2449739996502 43.16019699988819, -89.24190599963002 43.16192600020266, -89.24164100021447 43.1774530000578, -89.24168800007013 43.17777499998432, -89.24818599961041 43.17591399985674, -89.24936099959531 43.17596799989979, -89.25082400035861 43.17480599988389, -89.25356400031573 43.17260600032746, -89.2580399999493 43.1690090003214, -89.25826699973001 43.16883099983154, -89.26282899957731 43.16519800004117, -89.26345700011434 43.16468399975272, -89.26792100005235 43.16088899982982))",0:0:00,search-result-0-0!35,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11506.0,1.0,"Block Group 1, Census Tract 115.06, Dane County, Wisconsin",2777.0,2273.0,277.0,7.0,176.0,0.0,1622.0,2777.0,0.8185091825711199,0.0997479294202376,0.0025207057976233,0.0633777457688152,0.0,0.5840835433921499
"POLYGON ((-89.24936099959531 43.17596799989979, -89.24818599961041 43.17591399985674, -89.24168800007013 43.17777499998432, -89.22655300000865 43.18185599981361, -89.2262600001057 43.18746699968422, -89.23175000006567 43.18736200004557, -89.23315100000637 43.18743399991081, -89.23959800039134 43.18262800021875, -89.24936099959531 43.17596799989979))",0:0:00,search-result-0-0!36,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11505.0,2.0,"Block Group 2, Census Tract 115.05, Dane County, Wisconsin",2253.0,1732.0,364.0,26.0,46.0,37.0,875.0,2253.0,0.7687527740790058,0.1615623612960497,0.0115401686640035,0.0204172214824678,0.0164225477141588,0.3883710608078118
"POLYGON ((-89.26405999963869 43.19504199976281, -89.2644820003114 43.18692199975141, -89.23487099978929 43.18749799979253, -89.23315100000637 43.18743399991081, -89.22972599961082 43.18980099985177, -89.22596600037782 43.19167799980396, -89.22584599982891 43.19342499998405, -89.22823299960861 43.19349200029192, -89.23170599968473 43.19264999969785, -89.23340299990146 43.1933320001288, -89.23622499987434 43.19339599972044, -89.23767500021883 43.19219699988452, -89.24473400034901 43.19209099979261, -89.24736700017601 43.19109999972757, -89.25433699971938 43.19040599996637, -89.25412800038033 43.1958900001808, -89.26399799971442 43.19571400014876, -89.26405999963869 43.19504199976281))",0:0:00,search-result-0-0!37,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11504.0,1.0,"Block Group 1, Census Tract 115.04, Dane County, Wisconsin",1765.0,1512.0,13.0,0.0,110.0,0.0,731.0,1765.0,0.856657223796034,0.0073654390934844,0.0,0.0623229461756373,0.0,0.4141643059490085
"POLYGON ((-89.24562800012649 43.15989300005332, -89.24535500031504 43.15826500002174, -89.24168999971995 43.15826599999642, -89.23726799961476 43.15831000017724, -89.2368700001298 43.16145699970877, -89.23686400028203 43.16181999997006, -89.22697099958509 43.16207100012417, -89.22697300013323 43.16190400010772, -89.22694499964581 43.15935999985842, -89.22691799988164 43.15845000030355, -89.22085700018435 43.15986199968982, -89.20725299975992 43.16614000030896, -89.1872920002605 43.1663659997707, -89.18684000034888 43.18041699982403, -89.18673800024163 43.18205099983703, -89.19487000024944 43.18185500022502, -89.20445599990138 43.18203199985206, -89.20752899994444 43.18165899998384, -89.20846899975268 43.18291899991261, -89.2062729997687 43.18298299994282, -89.20426199973262 43.18582800029388, -89.20285099974619 43.18572800004679, -89.20186400008227 43.18781400023074, -89.20518900002041 43.18798100014358, -89.20439700035016 43.18999299970957, -89.20700800043585 43.19019700024757, -89.20854099972271 43.18853900022523, -89.21199799990532 43.18960199988366, -89.21264399998569 43.18779500007444, -89.21300700020885 43.18669199971979, -89.2136239999769 43.18330200017771, -89.21396100026081 43.17940500013152, -89.21122100030369 43.18095099996683, -89.21123200017433 43.18037299984442, -89.22686199980515 43.17084199983996, -89.23186800006646 43.16786299994636, -89.24190599963002 43.16192600020266, -89.2449739996502 43.16019699988819, -89.24562800012649 43.15989300005332))",0:0:00,search-result-0-0!38,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11600.0,3.0,"Block Group 3, Census Tract 116, Dane County, Wisconsin",2794.0,2443.0,161.0,0.0,30.0,8.0,1094.0,2794.0,0.8743736578382247,0.0576234788833214,0.0,0.0107372942018611,0.0028632784538296,0.3915533285612025
